main_cate_name,sub_cate_name,ranking,title,ori_price,dis_price,discount_percent
화장품/헤어,바디클렌져/바디로션,89,[도브]데오드란트 센서티브 150ml 2개,21900,6900,68
화장품/헤어,화장소품,86,라음파크 아이브로우 쉐이버 진동눈썹정리기,26000,26000,0
화장품/헤어,화장소품,87,시세이도 뷰러  213 아이래쉬/슈에뮤라 뷰러 택1,10300,10000,2
화장품/헤어,화장소품,88,나무 면봉/회오리/병원면봉 네일 화장솜 샤워 귀이개,4250,4250,0
화장품/헤어,화장소품,89,[이온퍼프]이온퍼프 음이온 천연솜 1050매 화장솜 210매(5개),11750,11280,4
화장품/헤어,향수,87,[불가리](正品딜) 불가리 향수 10종 전상품 세일,62900,62900,0
화장품/헤어,향수,88,(현대Hmall)존 바바토스 아티산 EDT 125ML,38400,37640,1
화장품/헤어,향수,89,[버버리][버버리_향수] 버버리 클래식우먼오 드 퍼퓸 100ml,40400,38790,3
화장품/헤어,남성화장품,93,[비오템옴므]비오템 옴므 아쿠아틱 로션 애프터 쉐이브 200ml,45400,44040,2
화장품/헤어,남성화장품,94,스와니브 올인원 스킨 로션 에센스 남성 화장품 1000ml,49800,49800,0
화장품/헤어,남성화장품,95,[헤라 옴므]헤라 옴므 에센스 인 2종 세트,43500,42200,2
화장품/헤어,보습제품,89,[닥터지][닥터지] 레드 블레미쉬 쿨 수딩 마스크 30ml 10P ,22500,19130,14
화장품/헤어,보습제품,90,[록시땅](기프트)(지마켓특별) 시어핸드크림150ml + 립밤 세트,52000,50960,2
화장품/헤어,보습제품,91,[위드미]어썸블랙 코팩/블랙헤드제거/피지제거 1+1 30g,11900,7900,33
화장품/헤어,보습제품,92,[제이에이치피]최대50%/수분 탄력 진정 30매 뽑아쓰는 139 마스크팩,15900,15900,0
화장품/헤어,화장품,90,[ahc]AHC 얼티밋아이크림 NEW 기획세트,29900,25420,14
화장품/헤어,화장품,91,[네이처리퍼블릭](10+10)네이처리퍼블릭 리얼네이처 마스크 시트팩/택1,10000,10000,0
화장품/헤어,화장품,92,인기 BEST 1+1/1+1+1 선스틱 선크림 워터프루프 특가,9900,9900,0
화장품/헤어,화장품,93,[아이오페]아이오페 2개 + 사은품 /스킨/로션/2종/기초/세트,42000,42000,0
유아동/출산,유아동가방/잡화 ,97,[뽀로로]뽀로로/꼬마버스타요/요궈워치/간난이양말/기획전,4900,4900,0
유아동/출산,유아동가방/잡화 ,98,마스크 스트랩 분실방지 컬러 목걸이 성인 아동 유아,390,390,0
유아동/출산,유아동가방/잡화 ,99,유아 아동 주니어 성인 면 마스크 3세트,6900,6900,0
유아동/출산,유아동가방/잡화 ,100,[알레르망베이비](신세계김해점)코젤리아바디쿠션(B17FWD061BCA),22400,18350,18
도서/음반,DVD,96,패왕별희 (1Disc 풀슬립) : 블루레이  ,26800,26800,0
도서/음반,DVD,97,트루먼 쇼 (1Disc 초도한정 슬립 케이스 넘버링 한정판) : 블루레이  ,31900,31900,0
도서/음반,DVD,98,DVD 고 디에고 고 Go Diego Go 3집 5종세트 4Discs / 고디에고,38600,38600,0
도서/음반,음반,95,알함브라 궁전의 추억 OST (게임 Ver),20000,20000,0
도서/음반,음반,96,김윤아 - 4집 타인의 고통 [LP]  김윤아,40000,40000,0
도서/음반,음반,97,(버전선택) 세븐틴 (SEVENTEEN) - 정규앨범 3집 An Ode (미니포토북 랜덤1종+포토카드 랜덤 4종),14400,14400,0
도서/음반,음반,98,(앨범선택) 더보이즈 (THE BOYZ) - 인기상품 REVEAL / DREAMLIKE / BLOOM BLOOM 등,12000,12000,0
도서/음반,어린이,93,[노부영]이퓨쳐 EFL 파닉스 (전5권),70000,45500,35
도서/음반,어린이,94,(카드할인) 초등베스트셀러 신간모음 흔한남매/정재승/설민석한국사/카카오프렌즈/와니니/엉덩이탐정,12100,10890,10
도서/음반,어린이,95,이상한 과자 가게 전천당 8   히로시마 레이코,10800,10800,0
도서/음반,학습/수험,86,쿠폰+선물) 2020년 1 2학기 동아 전과 동아전과 세트  1 2 3 학년 4 5 6 자습서 국어 수학 초등 문제집,43200,43200,0
도서/음반,학습/수험,87,뿌리깊은 초등국어 독해력 1단계 + 독해력 어휘편 1단계 (초등1 2학년)  마더텅 편집부,17820,17820,0
도서/음반,학습/수험,88,동아출판 2020 동아전과 시리즈. 초등 교과서 예습 및 복습. 수행평가.단원평가 대비 문제.,36900,36900,0
도서/음반,해외원서,98,프로크리에이트로 시작하는 아이패드 드로잉,21600,21600,0
도서/음반,해외원서,99,Speed Phonics 1.2.3 선택가능/이퓨쳐 스피드파닉스,13500,12960,4
도서/음반,해외원서,100,Smart English 1단계 (s+W) / 전2권+미니노트,20700,20700,0
생활/주방/건강,세제/세면용품,96,[홈스타]홈스타 락스와세제 시트러스 750MLx4 +증정,11900,10900,8
생활/주방/건강,세제/세면용품,97,[퍼실]퍼실 딥클린 라벤더 드럼용 2.7L x2개 세탁세제,43600,28300,35
생활/주방/건강,세제/세면용품,98,[다우니]타이니탄 다우니 한정판 섬유유연제 어도러블1L 3개,16400,16400,0
생활/주방/건강,세제/세면용품,99,[퍼실]퍼실 딥클린 하이진젤 일반용 2.7L x4개 알러지케어,95600,56200,41
생활/주방/건강,주방용품,97,다이아몬드 후라이팬 1+1 (팬28/궁중28)한정기획,40900,40410,1
생활/주방/건강,주방용품,98,튼튼 주방 스텐 모노랙 1+1 외 주방용품 50종 +사은품,5900,5900,0
생활/주방/건강,주방용품,99,[쉐프윈][쉐프윈] 304스텐 통5중 올인원 18cm 스마트쿡,49900,48410,2
신발/잡화,브랜드 신발/가방,95,(현대Hmall)[휠라] FILA 클래식 킥스B 2종 블랙/화이트 CLASSIC KICKS B (1IM00001_100/013),24500,23520,4
신발/잡화,브랜드 신발/가방,96,[닥스ACC]갤러리아   갤러리아몰-닥스타이  혼주나 선물하기좋은 상품 DJSDO008외3종택,50000,36000,28
신발/잡화,브랜드 신발/가방,97,[레노마]도트 여성용 레인코트 RNC-801,35000,28000,20
신발/잡화,브랜드 신발/가방,98,(현대Hmall)[휠라] 클래식보더 4종 택1 남녀공용 스니커즈 운동화 단화 캐주얼화 (1XM00978/FS1STB3012X),25900,24870,3
유아동/출산,장난감/완구,95,[쿠쿠토이즈]패밀리그네(철봉별매) 실내 가정,12400,11780,5
유아동/출산,장난감/완구,96,TV광고 실리커 스티커 DIY 장난감 놀이 어린이 야광,29800,29800,0
유아동/출산,장난감/완구,97,슈링클스 모음(핸드폰줄 10개 1봉증정),30000,29100,3
유아동/출산,장난감/완구,98,대용량 클레이 초특가/폼/컬러/점토/아이/찰흙,3600,3600,0
도서/음반,만화/잡지,91,대원 슬램덩크 신장재편판 1~20 세트 (전20권/완결),140500,126450,10
도서/음반,만화/잡지,92,Go Go 고고 카카오프렌즈 1  ~ 15권 세트 / 휴대폰거치대+붙이는메모지+볼펜 증정,162000,162000,0
도서/음반,만화/잡지,93,오늘도 사랑스럽개 7~9 세트  이혜 이혜,37800,37800,0
도서/음반,만화/잡지,94,[가나출판사]만화로 보는 그리스 로마 신화 (전25권 세트) 아동 교양 필독서 2000만 부 판매 돌파의 신화,187200,187200,0
도서/음반,만화/잡지,95,NARUTO 나루토 1~72권 세트  키시모토 마사시,259560,259560,0
도서/음반,가정/생활/취미/레저,92,근육운동 보충제 가이드 : 운동 목표에 따른 보충제 선택의 확실한 가이드라인   프레데릭 데라비에 마이클 건딜,22500,22500,0
도서/음반,가정/생활/취미/레저,93,손글씨 교정 노트 바르다 : 악필에서 벗어나는 한글 펜글씨 교본   편집부,6000,6000,0
도서/음반,가정/생활/취미/레저,94,피카파우 동물친구들 2,16200,16200,0
도서/음반,가정/생활/취미/레저,95,기탄 최고효과 기초탄탄 계산법 1권~12권 초등 1~6학년 수학  선,6300,6300,0
화장품/헤어,바디클렌져/바디로션,90,[세인트이브스]코코넛 앤 커피 스크럽 170g 3개,21900,6900,68
화장품/헤어,바디클렌져/바디로션,91,[닥터방기원]닥터방기원 기능성 바디워시  500mlx2 피부트러블 완화,28000,18960,32
화장품/헤어,바디클렌져/바디로션,92,[해피바스]해피바스 쥬스스무디 옐로우 바디워시 820G X2,29800,12900,56
화장품/헤어,화장소품,90,대형타투스티커/특대형/헤나/문신스티커/패션타투,5900,5900,0
화장품/헤어,향수,90,[록시땅][록시땅] 코쿤 드 세레니떼 릴랙싱 필로우 미스트 100ml,30000,27000,10
화장품/헤어,향수,91,[제니퍼로페즈](정품) 글로우 바이 제이로 EDT 100ml_bh (선물포장가능)/ 제니퍼로페즈,31900,31270,1
화장품/헤어,남성화장품,96,[숨37]숨 디어 옴므 퍼펙트 올인원 세럼 기획세트  B,31400,30460,2
화장품/헤어,남성화장품,97,[바이탈뷰티](현대Hmall)바이탈뷰티 메타그린 슬림 90T,33000,23100,30
화장품/헤어,보습제품,93,약손명가 리프팅 프로그램 밴드/v리프팅팩 턱선관리,30800,29780,3
화장품/헤어,보습제품,94,[토소웅]백금모공수축팩/넓은모공/블랙헤드/각질/피지제거,28000,28000,0
화장품/헤어,보습제품,95,[Jayjun]뉴 블랙 물광 마스크 30매,29900,29900,0
화장품/헤어,화장품,94,[리르]1+1행사 룩스 리퀴드 아이라이너  +1개 (총3개+립틴트),33000,13500,59
화장품/헤어,화장품,95,반디 네일큐어 다이아포스 기프트 세트,35000,34550,1
화장품/헤어,화장품,96,[오쎄]시자르 더마 플러스 데일리 리페어 크림 45ml 무료배송,3000,3000,0
도서/음반,DVD,99,토이 스토리 Blu-ray Collection (3Disc) : 블루레이  ,43000,43000,0
도서/음반,DVD,100,관상 : 블루레이  감독:한재림 출연:송강호  이정재  백윤식  조정석  김혜수  이종석,31900,31900,0
도서/음반,음반,99,SET(앨범2종+포스터2종+지관통) 프로미스나인 (fromis_9) - My Little Society (미니앨범 3집),32600,32600,0
도서/음반,음반,100,(버전선택) MCND (엠씨엔디) - 미니1집 EARTH AGE,15500,15500,0
도서/음반,어린이,96,한솔교육 키즈플라톤 1~4단계 46호 (Full 세트),400260,394260,1
도서/음반,어린이,97,(카드15%할인) 흔한남매의 흔한 호기심 1 (흔한남매 15cm 자 랜덤1개 증정),10800,10800,0
도서/음반,학습/수험,89,2020 1.2학기 EBS 초등 기본서 만점왕 국어 수학 사회 과학 플러스 평가문제집 1.2.3.4.5.6 학년 선택,9900,9900,0
도서/음반,학습/수험,90,추가할인) 중등 문제집 체크체크 국어 수학 사회 과학 역사 1~3학년 1학기 2학기,13500,13500,0
도서/음반,학습/수험,91,오투 중등과학 3-2 (2020년) : 2015 개정 교육과정  편집부,15300,15300,0
도서/음반,학습/수험,92,창의사고력수학 팩토/소마셈 세트 단계별 선택구매 (킨더팩토/키즈팩토/LV1~6),47600,47600,0
생활/주방/건강,세제/세면용품,100,[다우니퍼퓸]다우니 스프링 가든 러브 1L 6개 +사은품,32130,28920,9
생활/주방/건강,주방용품,100,[테팔](신세계강남점)테팔 레블레이션 플러스인덕션후라이팬28cm,31000,27280,12
신발/잡화,브랜드 신발/가방,99,[엑셀시오르]엑셀시오르 볼트 로우 캔버스 스니커즈 ES M6017CV 3종,51000,51000,0
신발/잡화,브랜드 신발/가방,100,[로사토] 여성 글리터 슬립온,29800,29800,0
유아동/출산,장난감/완구,99,블랙 스파이럴 센서드론 어린이 입문용 TV광고상품,44800,44800,0
유아동/출산,장난감/완구,100,(오투아트) 인기캐릭터/명화 퍼즐_자체제작 퍼즐액자,15000,15000,0
도서/음반,만화/잡지,96,바람의 검심 완전판 1~22 완결 세트(전22권),126720,126720,0
도서/음반,만화/잡지,97,(대원만화) 슬램덩크 오리지널판 1-31권 (전31권),139500,139500,0
도서/음반,만화/잡지,98,[아울북]마법천자문 수학원정대 1 ~ 10 선택구매 / 학습만화 수학 어린이 초등 책,8820,8820,0
도서/음반,만화/잡지,99,용랑전 애장판 20,7200,7200,0
도서/음반,가정/생활/취미/레저,96,브론스테인 오래도록 젊음을 유지하고 건강하게 죽는법 환자혁명 오늘의 키토식 심플키토 라이프,12150,12150,0
도서/음반,가정/생활/취미/레저,97,시대에듀  직업상담사2급 필기/실기 도서모음전 최신판,24300,24300,0
도서/음반,가정/생활/취미/레저,98,New 임신 출산 육아 대백과(산부인과 전문의가 직접 쓴),17820,17820,0
화장품/헤어,바디클렌져/바디로션,93,(현대Hmall)[더바디샵] 대용량 모링가 샤워젤 750ML(88940),27000,22950,15
화장품/헤어,바디클렌져/바디로션,94,[라벨영]쇼킹 죽음의필링젤 1+1 /허연각질+묵은때 제거/3초필링,16000,16000,0
화장품/헤어,바디클렌져/바디로션,95,[뷰티젤]건조기인 사타구니가려움완화 남성청결제(선크림증정),28000,24900,11
화장품/헤어,화장소품,91,시루콧토 후키토리 화장솜 32매x5팩,15500,15500,0
화장품/헤어,화장소품,92,[헉슬리]헉슬리 바디 로션 모로칸 가드너 300ml,26800,26270,1
화장품/헤어,화장소품,93,[더바디샵]점보 티트리 오일 20ML(97253)/ 더바디샵,21000,18690,11
화장품/헤어,향수,92,[Lolita Lempicka]롤리타렘피카 EDP 바디로션 200ml(쇼핑백 증정),41000,38950,5
화장품/헤어,향수,93,[록시땅]2020 시어 드라이 스킨 핸드 크림 150ml 세트 (뷰티파우치 증정),38000,34200,10
화장품/헤어,향수,94,[랑방]랑방 에끌라 드 아르페쥬 EDP 100ml (선물포장가능) [BH],43900,42310,3
화장품/헤어,남성화장품,98,[브로앤팁스]단독  브로앤팁스 네버 드라이 올인원 120ml,32000,20800,35
화장품/헤어,남성화장품,99,[아이오페]맨 바이오  에센스 컨디셔닝 145ml/안티에이징,42000,29400,30
화장품/헤어,보습제품,96,[수아연]핸드크림 세트 5종X2셋 단체 어린이집 선물 답례품,11500,11500,0
화장품/헤어,보습제품,97,[나인테일즈]나인테일즈 프리미엄 링클 파워 리프팅 마스크팩 1+1세트 총 80장+무료체험1장,159000,150050,5
화장품/헤어,보습제품,98,[과일나라]과일나라 바세린 핸드크림/핸드로션 대용량 500ml 1+1,10900,10900,0
화장품/헤어,화장품,97,[비욘드]엔젤 아쿠아 수분크림 1+1 스페셜 에디션 + 사은품,17900,17900,0
화장품/헤어,화장품,98,[참존] 고객감사 베스트패키지 (10종+쇼핑백2),59000,44840,24
화장품/헤어,화장품,99,[닥터지]닥터지 레드 블레미쉬 클리어 수딩 크림 70ml,14450,14450,0
화장품/헤어,화장품,100,[아임미미]2020 가을 컬러 출시 신상 틴트/립스틱 특가전,28000,9900,64
도서/음반,어린이,98,15%카드할인) 설민석의 한국사 대모험 세트 / 세계사 대모험 세트 / 한국 세계 역사 학습만화,56070,56070,0
도서/음반,어린이,99,사은품) 조각 조각 스티커 아트북 - 탈것 동물 곤충 공룡 음식 놀이공원 바다동물 사파리 새 파충류 시리즈,6700,6700,0
도서/음반,어린이,100,2020 NEW 블루래빗 첫 토이북 총 111종,369000,369000,0
도서/음반,학습/수험,93,2020 비상교육 오투 중등 과학 중1 중2 중3 학년 1학기 2학기 중학 1-1 2-1 3-1 1-2 2-2 3-2,15300,15300,0
도서/음반,학습/수험,94,오투 중등과학 2-2 (2020년)  편집부,16650,16650,0
도서/음반,학습/수험,95,[살랑]플라토 세트 S P A B C D E F 단계 전 4권 세트,21600,21600,0
도서/음반,학습/수험,96,[쎈]권당 사은품/ 2020 2학기 신사고 쎈 중등 수학 /개념쎈/ 라이트쎈/ 쎈수학 (5권구매시 교사용증정),11700,11700,0
도서/음반,만화/잡지,100,[서울문화사] 서울문화 액셀 월드1-23권세트(전23권/J novel),144900,144900,0
도서/음반,가정/생활/취미/레저,99,우리집 주치의 자연의학. 1: 질병 편,19800,19800,0
도서/음반,가정/생활/취미/레저,100,못 참는 아이 욱하는 부모,15120,15120,0
화장품/헤어,바디클렌져/바디로션,96,(초특가)세수 비누X15개 재우유지/식물나라/알뜨랑,10000,7900,21
화장품/헤어,바디클렌져/바디로션,97,[세타필]세타필 모이스춰라이징 크림 550g + 스파출라,17900,17370,2
식품,홈플러스 식품,1,2020년산_햅쌀_10KG 포 ,34900,34900,0
식품,채소,1,고구마 해남 햇 꿀 고구마 3kg/한입,11880,11880,0
식품,다이어트,1,라이프케어 저분자 피쉬콜라겐C 180포 (총 2통),60000,35800,40
화장품/헤어,화장소품,94,5+2타투스티커/헤나/레터링/문신/tattoo/컬러패션타투,490,480,2
화장품/헤어,화장소품,95,[갸스비]갸스비 파우더 페이퍼 기름종이 4팩,11900,11550,2
화장품/헤어,화장소품,96,파마약 파마롯드 미용재료 비닐캡 중화받침 염색솔,2000,2000,0
화장품/헤어,화장소품,97,[닥터브로너스]베이비 언센티드 퓨어 캐스틸 솝 950ml+사은품택1,24800,24800,0
식품,건강,1,[자로우]2개 EPS 50억 유산균 외 커클랜드 꿀 셀푸드 투퍼데이,46000,44900,2
화장품/헤어,향수,95,[헤라]헤라 더 시그니처 오 드 퍼퓸 30ml,42500,40850,3
화장품/헤어,향수,96,[존바바토스]존바바토스 아티산 포맨 EDT 오드뚜왈렛 125ml/실속형,34900,34900,0
화장품/헤어,향수,97,버버리 위크 앤드 포 맨 EDT 100ML,30900,30900,0
화장품/헤어,향수,98,[마녀공장]바닐라부티크 허그 향수,25000,23750,5
식품,캔/오일/조미료,1,[스팸]스팸 클래식 200g 10개,22900,22900,0
식품,간편조리/간식,1,2봉/산동고기왕만두1.4kg+김치왕만두1.4kg/만두 간식,29800,14900,50
화장품/헤어,남성화장품,100,[오딧세이]블랙 스페셜 2종 세트,45000,44550,1
식품,생수/커피/음료,1,[스파클]스파클생수 2L 30병,27800,14900,46
화장품/헤어,보습제품,99,[나이팅게일]나이팅게일 타코팩 노즈 5매입 + 사은품 증정,18000,8900,50
화장품/헤어,보습제품,100,비단발크림 6종 리뷰20000개 풋케어 발각질제거제,39900,38710,2
도서/음반,학습/수험,97,[동아출판](2020)동아전과/초등문제집/초등참고서/전과/초등전과(사은품대박),32400,32400,0
도서/음반,학습/수험,98,2021 수능대비 마더텅 수능기출 문제집 / 모의고사 / 학평기출/ 국어 영어 수학 사회탐구 과학탐구,12510,12510,0
도서/음반,학습/수험,99,EBS 초등 기본서 만점왕 세트 3-2 (2020년)  EBS,41400,41400,0
도서/음반,학습/수험,100,1일 1독해 초등 Level 1 2 3 한국사 세계사 사회탐구 세트 1학년 4 5 6 전 학년,28440,28440,0
화장품/헤어,바디클렌져/바디로션,98,[유니레버]1+1 바세린 바디로션 대용량 핸드크림 /로션 크림,10900,10900,0
화장품/헤어,바디클렌져/바디로션,99,[록시땅]아로마 리페어 샴푸 500ml,42000,40790,2
식품,홈플러스 식품,2,(행사상품)정다운_훈제오리기획팩_1kg 500gX2 ,11990,11930,0
식품,홈플러스 식품,3,(행사상품)2020년산_청원농협_왕의밥상_10KG 포 ,32900,32740,0
식품,홈플러스 식품,4,신선특란30입,6990,6960,0
식품,채소,2,조은해남 달콤한 꿀밤고구마 특상 3kg,26800,13400,50
식품,채소,3,장흥정남진농협 무농약 생표고버섯 1kg,25800,12900,50
식품,채소,4,고구마 해남 햇 꿀 고구마 3kg/상,14900,14760,0
식품,다이어트,2,[순수식품]진짜 석류 콜라겐 젤리 스틱 3박스(45포) 300달톤,55800,25900,53
식품,다이어트,3,더작 저분자콜라겐 타블렛 1박스 300달톤/무부형제,27000,27000,0
식품,다이어트,4,[에버콜라겐]에버콜라겐 인앤업 플러스6주분 2병(12주)+타임10포,129000,116000,10
화장품/헤어,화장소품,98,[루시올레]루시올레 아이래쉬 속눈썹 2박스 (8쌍),21400,20760,2
화장품/헤어,화장소품,99,[갸스비]갸스비 기름종이4팩/5팩/6팩 오일필름/파우더페이퍼,12600,12100,3
화장품/헤어,화장소품,100,아이컬+사은품3개 컬링 속눈썹고데기 마스카라 고대기,9200,9200,0
식품,건강,2,[천호엔케어]콜라겐 담은 석류젤리 3박스+1박스 추가증정(총56포),90000,32900,63
식품,건강,3,전남 무안 김진원님의 자색양파즙 100포 / 특가,37800,16900,55
식품,건강,4,[천호엔케어]하루활력 도라지배즙 70ml 30개입 1+1박스,136300,107600,21
화장품/헤어,향수,99,브랜드 런칭 꽃 향수 라미모아 아카시아 향수 30ML,19900,19310,2
화장품/헤어,향수,100,[샤넬]파리직배송 샤넬 코코마드모아젤 오드퍼퓸 EDP 50ml,159000,159000,0
식품,캔/오일/조미료,2,[오뚜기]오뚜기 참치/야채/고추 150g 12캔,22900,16900,26
식품,캔/오일/조미료,3,[사조해표]사조해표 카놀라유 900ml x4병 /식용유/기름,20740,12200,41
식품,캔/오일/조미료,4,[명절특집/최다구성]동결건조 자연조미료 자연한알+마늘한알,59000,59000,0
식품,캔/오일/조미료,5,[스팸]스팸 클래식 340g 10개,32900,32900,0
식품,간편조리/간식,2,[다향오리]다향오리 훈제슬라이스 200gx10팩,24500,24500,0
식품,간편조리/간식,3,옛날과자 1kg+1kg 추억의 팝핀전병 2박스/오란다/전병,23200,16350,29
식품,간편조리/간식,4,[오뗄]10+10+10개 입소문난 추억의 카스테라 핫도그/치킨,27800,13900,50
식품,간편조리/간식,5,[미스타셰프]미스타셰프 버섯뚝배기불고기 4팩/간편식/증정,21800,10900,50
식품,생수/커피/음료,2,[제주삼다수]제주삼다수 2L 12병/생수전문배송,13400,11900,11
식품,생수/커피/음료,3,(행사상품)N 동서식품_맥심모카골드믹스_230T 2760G ,22900,22790,0
식품,생수/커피/음료,4,[카페베네]카페베네 200mlX20컵(2박스)/컵커피/라떼,25800,14500,43
화장품/헤어,바디클렌져/바디로션,100,[LG생활건강]명절선물세트 홈가드닝에디션 세트 1개 추석,9900,9900,0
가구/침구,브랜드 가구/침구/인테리어,1,[닥스]극세사 버니스핑크 퀼트이불 싱글/ 닥스(침구),115000,92000,20
가구/침구,홈패션/인테리어소품,1,국산 630g 르미에 라지자캔들 아로마향초 캔들워머,24000,7900,67
식품,홈플러스 식품,5,국산_캠벨포도_2KG 박스 ,14980,14910,0
식품,홈플러스 식품,6,(행사상품)청원생명쌀법인_청원생명쌀_10KG 포 ,29900,29750,0
식품,홈플러스 식품,7,(행사상품)팔도진미_강원도춘천식닭갈비_1kg,9990,9940,0
식품,홈플러스 식품,8,앞다리불고기 호주산쇠고기 팩 _1 Kg,20900,20800,0
식품,홈플러스 식품,9,(행사상품)제스프리_골드키위_8-14입 팩 ,8990,8950,0
생활/주방/건강,마스크(성인/유아동),1,퓨어커버 국내산 KF94 4중 마스크 대형 방역 황사 50매,36560,34010,6
컴퓨터/전자,컴퓨터 사업자몰,1,애플 아이패드 7세대 10.2형,1049000,1049000,0
컴퓨터/전자,디지털 액세서리,1,[삼성전자]갤럭시S20 S10 S9 노트20 울트라 노트10 노트9 핸드폰,20000,9520,52
컴퓨터/전자,게임,1,[닌텐도]스위치 모여봐요 동물의숲 무료배송,63610,62410,1
컴퓨터/전자,MP3/스피커,1,[브리츠]BA-MK38 2채널 컴퓨터 PC 노트북 TV 사운드바 스피커,21900,19900,9
식품,채소,5,Simplus_아삭한_1000원_콩나물500g_PB,1000,1000,0
식품,채소,6,첫사랑 꿀고구마  2kg 특상 크기(2개구매시5kg발송),11900,11550,2
식품,채소,7,장흥정남진농협 무농약 생표고버섯 2kg,19900,19900,0
식품,채소,8,영암 꿀달고구마 무농약 3kg(긴특긴상) 30년고구마재배,19900,19310,2
식품,다이어트,5,더작 저분자콜라겐 타블렛 2박스 300달톤/무부형제,54000,54000,0
식품,다이어트,6,[녹십초]저분자피쉬콜라겐 6Box(180포/6개월분)+모유유산균30포,32900,29940,8
식품,건강,5,[네이처드림]리얼 타트체리주스 1000ml 2병/NFC/타트체리/추석선물,38900,38800,0
식품,건강,6,고려은단 비타민C1000  600정 / 쇼핑백,43900,43680,0
식품,건강,7,[천호엔케어]하루활력 석류즙 30팩 1+1(2박스/총60팩)+쇼핑백증정,68000,32900,51
식품,건강,8,[뉴케어]뉴케어 구수한맛 200ml x 30팩 /친숙한맛 환자영양식,41900,41900,0
식품,캔/오일/조미료,6,[빅마마](천연조미료/육수한알) 빅마마 이혜정의 시크릿코인200개 개별포장 18가지 자연재료,59900,55910,6
식품,캔/오일/조미료,7,[사조참치]사조 마일드참치 100G X 10개,17000,11500,32
식품,캔/오일/조미료,8,[리챔]리챔 핫 치폴레 (매운 리챔) 200g 10캔,21900,14900,31
식품,간편조리/간식,6,[CJ제일제당][CJ제일제당] 비비고 사골곰탕 500g X 18개 외 택 1,21900,21900,0
식품,간편조리/간식,7,청주맛집 마을회관  정통수제 양념돼지갈비  1kg,13900,13770,0
식품,간편조리/간식,8,[포스트](해외)오레오오즈500g X 2팩+사은품/허니오즈/씨리얼,17000,17000,0
식품,간편조리/간식,9,E.박도사 전통 삶은막창  300g(+소스),13800,6900,50
식품,생수/커피/음료,5,[파스퇴르우유]파스퇴르 무항생제 인증 바른목장(190ml48입)/멸균우유  예약상품 2020.09.19 부,29000,26970,7
식품,생수/커피/음료,6,[하이드로더치]10+10+7 하이드로 더치커피 콜드브루 원두 커피,7800,3900,50
식품,생수/커피/음료,7,[맥심]모카골드 커피믹스 160T+160T +커트러리SET/행복에디션,45000,34800,22
가구/침구,브랜드 가구/침구/인테리어,2,[닥스]극세사 버니스핑크 패드 싱글/ 닥스(침구),75000,60000,20
가구/침구,브랜드 가구/침구/인테리어,3,[닥스]보노 퀸세트[이불커버+매트커버+베개커버2ea]/ 닥스(침구),464000,371200,20
가구/침구,브랜드 가구/침구/인테리어,4,[닥스]보노 이불커버 싱글/ 닥스(침구),200000,160000,20
가구/침구,홈패션/인테리어소품,2,[다샵]3중직 벽걸이 스탠드 에어컨커버 제습기 선풍기커버,23000,6900,70
가구/침구,홈패션/인테리어소품,3,[나크제이]1+1 디퓨저 500ml + 500ml + 주얼리 스틱세트/방향제,38900,12900,66
가구/침구,홈패션/인테리어소품,4,[비트백]액자형 DIY 보석십자수 명화그리기/비즈/그림/큐빅,21800,21260,2
식품,홈플러스 식품,10,Simplus_아삭한_1000원_콩나물500g_PB,1000,1000,0
식품,홈플러스 식품,11,1등급_대란_30구,6490,6460,0
식품,홈플러스 식품,12,(행사상품)제주 하우스밀감_1.3KG 팩 ,12990,12930,0
식품,홈플러스 식품,13,(행사상품)국산_거봉포도_1.5KG 박스 ,14990,14920,0
생활/주방/건강,마스크(성인/유아동),2,KF94 황사 마스크 대형 국산 개별 포장 50매,36500,34530,5
생활/주방/건강,마스크(성인/유아동),3,[유한킴벌리]크리넥스메이브리즈kf80 밀착마스크 블랙 대형1Px20개,22900,22900,0
생활/주방/건강,마스크(성인/유아동),4,일월 KF94 황사 방역 미세먼지 마스크 60매-20년형,45800,45800,0
생활/주방/건강,마스크(성인/유아동),5,비비 국산 KF94 황사 미세먼지 마스크 대형 50매,33880,33880,0
컴퓨터/전자,컴퓨터 사업자몰,2,니콘 D750 바디,1050000,1050000,0
컴퓨터/전자,컴퓨터 사업자몰,3,니콘 D7500 바디,1030000,1030000,0
컴퓨터/전자,디지털 액세서리,2,이노픽스 스탠드 태블릿 거치대 스마트폰 아이패드 탭,39900,39900,0
컴퓨터/전자,디지털 액세서리,3,[레드울프]노트20 S20 5G/노트10 9/S10/S9 울트라 가죽 폰케이스,24000,19900,17
컴퓨터/전자,디지털 액세서리,4,[갤럭시]핸드폰케이스 S20 S10 노트20 노트10 노트9 노트8,12000,9900,17
컴퓨터/전자,게임,2,[닌텐도][닌텐도 스위치] 모여봐요 동물의 숲 (한글화),62800,59660,5
컴퓨터/전자,게임,3,PC 크루세이더 킹즈3 로얄 에디션 스팀 한국코드,23950,23480,1
컴퓨터/전자,게임,4,[닌텐도][닌텐도 스위치 주변기기]닌텐도 스위치 조이콘 L/R (정품),79800,79800,0
컴퓨터/전자,게임,5,[닌텐도]닌텐도 스위치본체 네온 정식발매 배터리개선 새제품,499000,494010,1
