maincategory_name,subcategory_name,ranking,title,ori_price,dis_price,discount_percent
식품,생수/커피/음료,9,[맥심]모카골드 커피믹스 160T+160T +커트러리SET/행복에디션,34800,34800,22
식품,생수/커피/음료,10,[맥심]맥심 모카골드 커피믹스 400T + 4000원 쿠폰~,42900,42900,22
식품,생수/커피/음료,11,[매일우유]매일 멸균우유 200ml 48팩/우유,28620,28620,0
식품,생수/커피/음료,12,[맥심]맥심 화이트골드 커피믹스 400T + 4000원 쿠폰~,40900,40900,22
식품,생수/커피/음료,13,[뼈로가는칼슘두유]담백한맛 190ml 72팩/두유,27630,27630,0
식품,생수/커피/음료,14,[백산수]백산수 2L 12병/생수전문배송,9800,9800,10
식품,간편조리/간식,17,아모제 통살 새우볼 1kg 1팩 코스트코 새우볼,16740,16740,0
식품,간편조리/간식,18,[한양식품]케익 /풍미가득 크림치즈 파운드케이크38gx12봉/HACCP,8500,8500,50
식품,간편조리/간식,19,[김나운더키친]김나운 떡갈비 명작 18팩/총36장,32900,32900,0
식품,간편조리/간식,20,[마니커]닭다리후라이드 1kg +1kg,21900,21900,50
식품,간편조리/간식,21,[추억의국민학교떡볶이] 떡볶이 5종 골라담기 (5팩구성),21900,21900,0
식품,간편조리/간식,22,[숏핑] 담백한 맛  한밀푸드 명가토종순대국 650g x 10팩 세트(들깨가루 증정),24720,24720,20
식품,캔/오일/조미료,32,CJ 스팸8호 선물세트/무료배송,26140,26140,0
식품,캔/오일/조미료,33,[동원에프앤비](균일가)P 동원_골든스위트콘_340G,1000,1000,0
식품,캔/오일/조미료,34,[롯데햄]프리미엄 복합4호 x 1세트 / 명절선물세트 선물세트 `,18900,18900,50
식품,캔/오일/조미료,35,홍진경 더다시팩 3팩,25900,25900,0
식품,캔/오일/조미료,36,[신앙촌](엘롯데단독)양조간장 선물세트 롯데명진 8호 (쇼핑백동봉),37200,37200,7
식품,캔/오일/조미료,37,(무배)백종원의 만능 장아찌간장 소스 1.8LX2개입,20100,20100,0
식품,캔/오일/조미료,38,[오뚜기](균일가)오뚜기_칼로리를줄인케찹_280G,1000,1000,0
식품,건강,48,[GNM자연의품격]건강한 간 밀크씨슬 실리마린 4박스(총 4개월분),19900,19900,0
식품,건강,49,비타민마을 슈퍼 프로바이오틱스 19 생 유산균 7박스(총7개월분)/ 퍼펙트바이오틱스,22900,22900,0
식품,건강,50,[종근당]종근당건강 아이클리어 루테인지아잔틴 10개월(J),90590,90590,16
식품,건강,51,프롬바이오 관절연골엔 보스웰리아 30정x6박스/3개월,119900,119900,0
식품,건강,52,헬스브로 프리바이오틱스 FOS 4500+아연 6개월/유산균,30900,30900,11
식품,건강,53,[GNM자연의품격]멀티 종합비타민 미네랄 15종 4박스(총 12개월분),29800,29800,0
식품,건강,54,[정관장][정관장] [3박스] 굿베이스 홍삼담은 석류스틱 3박스(10ml 30포 3박스),79100,79100,20
식품,건강,55,[센트룸]국내정품센트룸 포맨포우먼실버70정/120정,35600,35600,0
식품,다이어트,64,[대웅생명과학]어류 저분자 피쉬 콜라겐 펩타이드 2통 (180포),51900,51900,0
식품,다이어트,65,[일동후디스]하이밀크 (600g) 1캔 (초유단백 / 농축유청단백 함유),29100,29100,3
식품,다이어트,66,시서스 휴 다이어트 2g x 14포 가루 분말 스틱 4박스,69900,69900,0
식품,다이어트,67,에버콜라겐 타임 3g x 30개입 (1개월분) JJ몰,26240,26240,0
식품,다이어트,68,[순수식품]리얼 석류 저분자 콜라겐 젤리 스틱 1박스 45포 대용량,26370,26370,1
식품,다이어트,69,[에버콜라겐]뉴트리 에버콜라겐 타임 3g 30포(90g) 4박스(4개월분),133500,133500,0
식품,다이어트,70,[뉴트리라이트]암웨이 뉴트리 파이토 프로틴 단백질 450g,42810,42810,1
식품,정관장/홍삼,80,[정관장]홍삼톤 (50ml30포),60900,60900,13
식품,정관장/홍삼,81,[MLC] 정관장 홍삼정 에브리타임 밸런스 30포/1박스+3포,63750,63750,0
식품,정관장/홍삼,82,[정관장]아이패스 H(50ml X 30포),139200,139200,13
식품,정관장/홍삼,83,[정관장]홍이장군1단계 90일분,177480,177480,13
식품,정관장/홍삼,84,[MLC] 정관장 홍삼진고 250gX2병/1박스+100g 더+쇼핑백2매,88000,88000,0
식품,정관장/홍삼,85,[정관장]정관장 화애락큐 500mg x 120정  당일발송,71790,71790,2
식품,채소,89,2020년 햇꿀밤고구마 3/5/10kg 19900원,19900,19900,0
식품,채소,90,가지_봉,2980,2980,0
식품,채소,91,(10kg 13900원) 20년산 햇 감자 5kg,9610,9610,2
식품,채소,92,푸드맛봄 당일수확 유기농 모듬 쌈채소 1kg,11160,11160,2
식품,채소,93,대상_종가집_무농약콩나물_400G,1890,1890,0
식품,채소,94,흙대파 (500G/봉),3990,3990,0
식품,채소,95,[초이스엘후레쉬]한끼모둠쌈(봉),4470,4470,0
식품,채소,96,청경채_봉,3280,3280,0
식품,김치/반찬,2,[비비고]비비고 소고기장조림 125g x6개 (냉장),15600,15600,30
식품,김치/반찬,3,[마녀김치]마녀 무말랭이 1kg / 무침 반찬 김치,8500,8500,0
식품,김치/반찬,4,[마니커]도톰 한입 산적구이 1kg +1kg+포자만두,11900,11900,50
식품,김치/반찬,5,[마녀김치]마녀 명이나물 1kg / 반찬 김치 젓갈,10900,10900,0
식품,김치/반찬,6,감바스 알 아히요(2인분) 프레시지 밀키트,11900,11900,50
식품,김치/반찬,7,[한상궁김치]100% 국산 겉절이 2kg 출고당일 버무린 배추 김치,13710,13710,1
식품,생수/커피/음료,15,[롯데칠성]오가닉100 유기농주스 125ml 24팩+크록스지비츠 증정,20900,20900,0
식품,생수/커피/음료,16,칸타타 아이스커피 230mlx20팩,12400,12400,50
식품,생수/커피/음료,17,[웅진]빅토리아 탄산수 탄산음료 500ml 350ml캔 2박스,17900,17900,21
식품,생수/커피/음료,18,[백산수]백산수 2L 24병/생수전문배송,19600,19600,10
식품,생수/커피/음료,19,[뼈로가는칼슘두유]검은콩 190ml 72팩/두유,31590,31590,0
식품,생수/커피/음료,20,[맥심]맥심 화이트 골드 커피믹스 320T +피크닉매트/캐쉬백~,32900,32900,21
식품,생수/커피/음료,21,[맥심]맥심 모카골드 커피믹스 320T +커트러리SET 행복에디션,34800,34800,22
식품,간편조리/간식,23,[호올스]호올스 스틱 허니 레몬향 캔디 34g x 20개,12900,12900,0
식품,간편조리/간식,24,비비고 구운주먹밥불고기 1팩+김치치즈볶음밥 2팩외,20490,20490,1
식품,간편조리/간식,25,[놀부부대찌개]놀부 소고기부대찌개 4팩+라면사리 2팩,29000,29000,0
식품,간편조리/간식,26,[동원에프앤비]동원 인포켓 치즈 오리지널 (스트링치즈) 20g x 40개,25000,25000,0
식품,간편조리/간식,27,경성명과 1+1 수제 케이크 (파운드 + 다크파운드),10900,10900,50
식품,간편조리/간식,28,[팔도]김치 도시락 12 + 도시락 12입 총 24개 12입 박스포장,15900,15900,20
식품,간편조리/간식,29,[참도깨비]8탄 오목대 갈비탕 800g x3봉/무배/2세트시 떡볶이,29080,29080,34
식품,캔/오일/조미료,39,[스팸][CJ제일제당] (CJ 제일제당)스팸클래식200GX10,24000,24000,0
식품,캔/오일/조미료,40,(전단상품)2020년산_햇우리의땅고춧가루_500G 봉 ,16820,16820,0
식품,캔/오일/조미료,41,[리챔]마일드 참치 200g 5캔+리챔 오리지널 200g 5캔,16900,16900,22
식품,캔/오일/조미료,42,먹는 아르간오일 로스팅 100% 냉압착 식용아르간오일,39500,39500,0
식품,캔/오일/조미료,43,[청정원]청정원 직화짬뽕 분말 96g x 5개,13430,13430,3
식품,캔/오일/조미료,44,[청정원]프리미엄굴소스260g+고소한해물250g+매콤한해물250g,11000,11000,0
식품,캔/오일/조미료,45,[동원참치]고추참치 100g 15캔,19900,19900,13
식품,캔/오일/조미료,46,HACCP 국산 태양초 햇고춧가루 굵은가루 1kg CJA001-8,30890,30890,0
식품,건강,56,[종근당]락토핏 생유산균 골드 6통+원데이21 1개,77900,77900,0
식품,건강,57,종근당건강 본사 프로메가 클렌즈 2박스 +1박스 증정,18900,18900,20
식품,건강,58,[내츄럴플러스]내츄럴플러스 알티지 오메가3 1200 180캡슐 1박스,36900,36900,7
식품,건강,59,[GC녹십자]건강한가 멀티비타민미네랄 60정x2박스/4개월분,24200,24200,15
식품,건강,60,[일동후디스]하이뮨 프로틴밸런스 296g 1통+스푼증정 산양유단백질,26900,26900,0
식품,건강,61,HACCP인증 무안 빨강양파즙  100팩(100ml),21530,21530,1
식품,건강,62,[튼튼닷컴]루테인 프리미엄 (6개월분) 눈 건강 / 건강기능식품,26100,26100,2
식품,건강,63,[내츄럴플러스]네츄럴플러스 알티지 오메가3 1200 180캡슐 6개월분,38710,38710,2
식품,다이어트,71,디포유 펫아웃 콜레우스 포스콜리 다이어트 1+1,34900,34900,0
식품,다이어트,72,기장 장쾌력 슬림 4주(60포) 김오곤 쾌변 다이어트,60300,60300,10
식품,다이어트,73,[GNM자연의품격]석류 콜라겐 젤리 스틱 3박스(총 45포) 석류즙,29900,29900,0
식품,다이어트,74,[에버비키니]콜레로뺄래 콜레우스포스콜리 화제의 빨간병 1개월분,15430,15430,51
식품,다이어트,75,닥터린 저분자D300 피쉬콜라겐C 3+1 (4박스) 300달톤,117000,117000,25
식품,다이어트,76,[매일유업]매일유업 셀렉스 매일코어 프로틴 플러스 304gx1캔HY,21560,21560,2
식품,다이어트,77,다이어트 바이바이 가르시니아 식품 보조제 2+1/3개월,88400,88400,0
식품,정관장/홍삼,86,[고철남홍삼]1+1 어린이 전체식홍삼 꿀먹은아이홍삼 20ml x 30포,38950,38950,2
식품,정관장/홍삼,87,김오곤원장의 황실 차가버섯 홍삼환  1박스 차가버섯환,59800,59800,0
식품,정관장/홍삼,88,[정관장]화애락진(70ml30포)/롯데 본점,139200,139200,13
식품,정관장/홍삼,89,[정관장]정관장 홍삼원 50ml x 30포,22450,22450,1
식품,정관장/홍삼,90,[포천인삼영농조합]봉밀절편홍삼300g대용량/홍삼절편/6년근 국내산홍삼,24350,24350,2
식품,정관장/홍삼,91,6년근 어린이홍삼 (1개월분) / 맛있는 홍삼,29900,29900,0
식품,정관장/홍삼,92,[정관장]정관장 화애락 이너제틱 15g x 60포(당일발송) TY,50340,50340,3
식품,정관장/홍삼,93,6년근 고려 홍삼정골드 240g 홍삼농축액100% 쇼핑백,83150,83150,2
식품,채소,97,자연산 능이버섯 (특품) 냉동1kg / 건조100g (금강),9800,9800,67
식품,채소,98,[소가]풀무원 SOGA콩나물 500G,1990,1990,0
식품,채소,99,친환경_부추_봉,2980,2980,0
식품,채소,100,2020년 햇고구마 꿀고구마 호박고구마5kg,16770,16770,1
식품,수산,1,최상급 통통 왕새우 1kg 30-35미 / 쿠폰적용가 19920원,24900,24900,0
식품,김치/반찬,8,[마녀김치](국산) 마녀 깍두기5kg / 김치,18900,18900,0
식품,김치/반찬,9,프레시지 블랙라벨 스테이크(2인분) 쿠킹박스 파티음식,14280,14280,40
식품,김치/반찬,10,반찬 항아리식 무말랭이무침1kg 집밥 단짠단짠 밥도둑,8280,8280,40
식품,김치/반찬,11,[마녀김치](국산) 마녀 포기김치5kg / 배추김치,22220,22220,2
식품,김치/반찬,12,가정식 생포기김치10Kg /총각 /배추김치/ HACCP인증,41900,41900,0
식품,김치/반찬,13,프레시지 서울식 불고기전골(2인분) 쿠킹박스,13900,13900,0
식품,김치/반찬,14,[프레시지]매콤 제육볶음 1+1 냉동 밀키트 theEASY 신규출시,7800,7800,33
식품,김치/반찬,15,[한상궁김치]100% 국산 포기김치 10kg 맛있는 양념 풍부한 배추김치,55620,55620,0
식품,생수/커피/음료,22,[코카콜라]코크제로 190ml캔 30입/ 코카콜라,14630,14630,7
식품,생수/커피/음료,23,[스파클]스파클 생수 2리터 6병(6팩) - 총36병,17960,17960,0
식품,생수/커피/음료,24,[제주삼다수]제주삼다수 500ml 40병 / 생수전문배송,16600,16600,10
식품,생수/커피/음료,25,[허쉬]허쉬드링크 초콜릿 190ML 24팩,15900,15900,15
식품,생수/커피/음료,26,[웅진]탄산수 플레인+히비스커스 500ml x40개입 (20 2박스),21900,21900,0
식품,생수/커피/음료,27,[남양]과수원 사과/청포도/복숭아 190ml 48입 맛선택,10900,10900,26
식품,생수/커피/음료,28,[웅진]빅토리아 탄산음료 청포도향 500ml x 40개입,17900,17900,17
식품,간편조리/간식,30,[놀부](현대Hmall)놀부 욕심담은 곱창전골 1+1+1,13900,13900,0
식품,간편조리/간식,31,[오레오]오레오 쿠키 화이트 샌드위치 600g+600g,13340,13340,38
식품,간편조리/간식,32,왕쑥콩찰떡(60gx30알내외)1.8kg 찹쌀떡 쑥떡 떡,9900,9900,50
식품,간편조리/간식,33,[삼양]삼양 육개장 86g x 24 개,14900,14900,21
식품,간편조리/간식,34,[개성]개성 교자만두 1kg 4개,14900,14900,0
식품,간편조리/간식,35,[화과방](한수위) 양갱세트(24입)+쇼핑백  /행사중,15900,15900,50
식품,간편조리/간식,36,[신라명과](현대Hmall)[신라명과] 1+1 제과/베이커리 균일가 모음(14종),22900,22900,0
식품,간편조리/간식,37,에어프라이어 치킨 떴닭 로스트1kg+1kg/100%국내산,11900,11900,0
식품,캔/오일/조미료,47,[백설]포도씨유 900ml 2개,11500,11500,0
식품,캔/오일/조미료,48,저온압착 참기름 들기름 생들기름 350ml 방앗간참기름,11980,11980,53
식품,캔/오일/조미료,49,[유동](균일가)유동_황도슬라이스_400G,1000,1000,0
식품,캔/오일/조미료,50,동원F B 동원 튜나리챔 100호 명절선물세트 + 쇼핑백,26100,26100,2
식품,캔/오일/조미료,51,[풀무원]나또 BEST 국산콩 생나또 24팩(12개입),26900,26900,25
식품,캔/오일/조미료,52,동원_화이바플러스참치_100Gx8,10850,10850,0
식품,캔/오일/조미료,53,[사조참치]사조 마일드참치 250g x 10캔 + 손세정티슈 증정,20800,20800,41
식품,캔/오일/조미료,54,홀푸드스토리  엑스트라 버진 아보카도 오일 3+1 (4개),47700,47700,40
식품,캔/오일/조미료,55,구도 엑스트라버진 아보카도오일  500ml x 2병,27100,27100,2
식품,건강,64,[종근당건강](IF)종근당건강 락토핏 생유산균 골드 2g 50포X 3통,35010,35010,2
식품,건강,65,[BYO]CJ BYO 20억 생유산균 30포 x 3개 (총90포),25900,25900,0
식품,건강,66,[GNM자연의품격]프리바이오틱스 FOS 유산균 3박스 (총 90포),19900,19900,16
식품,건강,67,[종근당]칼슘 앤 마그네슘 비타민D 2병 6개월분,24900,24900,0
식품,건강,68, 대구백화점 II관   퀸즈노니 노니 여주 착즙원액 500ml 6병(베트남산),28520,28520,8
식품,건강,69,미국 메디썬 비타민D 5000IU 2통/12개월분 D3 영양제,24430,24430,2
식품,건강,70,[천호엔케어]하루활력 배도라지청 스틱 10ml 30포 2+2박스+쇼핑백,33900,33900,21
식품,건강,71,특가 믿고먹는 청송애플농원 사과즙 100팩,27900,27900,0
식품,다이어트,78,[슬림플래닛]트리플슬림 다이어트 보조 식품 보조제 쾌변 1개월분,42500,42500,1
식품,다이어트,79,[홀라이프]타트체리 콜라겐 젤리스틱 2박스(30포) 300달톤,24900,24900,0
식품,다이어트,80,[순수식품]진짜 석류 콜라겐 젤리 스틱 4박스(60포) 300Da 석류즙,38910,38910,2
식품,다이어트,81,[뉴트리원]먹는 저분자 콜라겐 비타민C 히알루론산 60일분,34800,34800,3
식품,다이어트,82,[테일러]공식판매 리치 푸룬주스 1.89L x 4병   /과채주스/쾌변,33160,33160,1
식품,다이어트,83,[종근당건강][종근당건강] 저분자 피쉬 콜라겐 분말 30포 9박스,59760,59760,4
식품,다이어트,84,[슬림플래닛]가르시니아2500mg 비포밀 30일 다이어트식품 HCA (2+1),19000,19000,17
식품,다이어트,85,커클랜드 프로틴바1.2kg(60gx20입),33150,33150,0
식품,다이어트,86,[토날린]세계1위 익스트림맥스 우먼/다이어트식품/최대함량 cla,38160,38160,2
식품,정관장/홍삼,94,금주명삼 고려홍삼농축액 100%국산 고려홍삼농축액250g,43560,43560,2
식품,정관장/홍삼,95,[홍건강]홍건강 띠띠뽀 튼튼키즈 삼형제 홍삼배도라지30포2박스,30890,30890,0
식품,정관장/홍삼,96,[홍건강]홍건강 띠띠뽀 튼튼키즈 삼형제 홍삼+녹용 30포(2박스),30890,30890,0
식품,정관장/홍삼,97,[정관장]홍이장군2단계(20mlx30포/5세-7세),87000,87000,13
식품,정관장/홍삼,98,사과 100% 사과꽃향기 사과즙 100팩 (벚꽃에디션),28900,28900,0
식품,정관장/홍삼,99,[정관장]정관장 홍삼톤골드 40ml 30포 /리뉴얼 / 당일발송,137380,137380,2
식품,정관장/홍삼,100,김오곤 원장 황실 차가버섯 홍삼환 차가버섯환 2박스,109000,109000,0
식품,수산,2,최상급 통통 왕새우 1kg 20-25미 / 쿠폰적용가 23920원,29900,29900,0
식품,수산,3,오징어 포항 구룡포 반건조 오징어 5마리(450g내외),18720,18720,0
식품,수산,4,통통 활꽃게 2kg 6-10미 / 20% 쿠폰 적용가 26000원,32280,32280,1
식품,수산,5,동해 자연산 반건조 오징어 10미 / 20% 쿠폰가 19920원,24900,24900,0
식품,수산,6,[바다원]바다원 국산 건새우 200g 대한민국 찐수산 할인 쿠폰,11900,11900,0
식품,수산,7,(전남생협)완도 바다소풍 활전복  1kg(21~25미),32750,32750,39
식품,수산,8,[비비수산]국내산 활새우 1kg 대 25-33미(지마켓-찐쿠폰20%),25900,25900,0
식품,수산,9,[얌테이블]국내산 깐 바지락살 (급냉)1kg,22900,22900,0
식품,김치/반찬,16,대한민국 식품명장 한성 김순자 포기김치 8kg,40900,40900,0
식품,김치/반찬,17,프레시지 소고기샤브샤브 (2인분) 쿠킹박스 파티음식,12770,12770,33
식품,김치/반찬,18,[마녀김치](국산) 마녀 총각김치5kg,29900,29900,0
식품,김치/반찬,19,[비비고]CJ제일제당 비비고 포기배추김치 더풍부한맛 3.3kg 2,49900,49900,0
식품,김치/반찬,20,[풀무원]풀무원 사계절 아삭 포기김치 10kg,56320,56320,5
식품,김치/반찬,21,빛 포기김치 10kg 해썹/배추김치/겉절이/반찬/젓갈/국,39800,39800,0
식품,김치/반찬,22,천년 국내산 100% 포기김치 10kg (고춧가루 국내산),44900,44900,0
식품,김치/반찬,23,[해담채]해담채 오전에담그어 오후발송 깔끔한 포기김치 외,50900,50900,0
식품,생수/커피/음료,29,[스타벅스]네스프레소 호환 스타벅스 100캡슐,53900,53900,22
식품,생수/커피/음료,30,[서울우유]서울우유 사과나무 150mlx24입,6900,6900,0
식품,생수/커피/음료,31,[네스카페]수프리모 오리지널 300T,24900,24900,12
식품,생수/커피/음료,32,[스파클]스파클생수 500ml 60병,10900,10900,39
식품,생수/커피/음료,33,[루카스나인]루카스나인 라떼/믹스커피 50Tx2 (100T),23900,23900,17
식품,생수/커피/음료,34,[카누]카누 더블샷라떼 50T,15900,15900,27
식품,생수/커피/음료,35,[한국야쿠르트]왕 에이스450ml 12개  22% 쿠폰할인,16900,16900,19
식품,간편조리/간식,38,[진라면]진라면 매운맛 40봉,19900,19900,33
식품,간편조리/간식,39,[미스타셰프]미스타셰프 해물알탕 3팩/해물탕/간편식/증정,11500,11500,50
식품,간편조리/간식,40,랭킹닭컴 한끼패키지 30팩(마늘X10+고추X10+오리지날X5+깻잎X5),38900,38900,2
식품,간편조리/간식,41,(행사상품)정다운_훈제오리기획팩_1kg 500gX2 ,10940,10940,0
식품,간편조리/간식,42,[매일유업]매일유업  상하치즈 100매,24780,24780,0
식품,간편조리/간식,43,옥주부 제주돼지 통까스 3종 20팩 (등심 돈까스10 + 치즈 돈까스 5 + 고구마 돈까스 5),59900,59900,0
식품,간편조리/간식,44,마카롱 필링 가득 정직한 뚱이마카롱30입 선물패키지,23900,23900,50
식품,간편조리/간식,45,우리쌀로 만든 삼색송편믹스  1190g /행사중,10900,10900,40
식품,간편조리/간식,46,[삼립]오븐에 구운 도넛 20개/무료배송,9220,9220,2
식품,캔/오일/조미료,56,[롯데햄]의성마늘로스팜6호 x 1세트 / 명절선물세트 선물세트 `,24900,24900,40
식품,캔/오일/조미료,57,[동원에프앤비]볶음짜장참치 5캔+매운고추참치 5캔+라이트참치 5캔,16900,16900,19
식품,캔/오일/조미료,58,[동원참치]동원 살코기참치 100g 10개/참치캔/통조림/반찬/리챔,18000,18000,40
식품,캔/오일/조미료,59,[동원참치]동원 라이트 참치 85g x 10캔 + 고추참치 85g x 10캔,23100,23100,0
식품,캔/오일/조미료,60,[오뚜기]옛날참기름 450ml,4500,4500,8
식품,캔/오일/조미료,61,[빅마마]빅마마 이혜정의 시크릿코인(편안한 맛8팩+개운한 맛2팩) / 1팩당 20ea + 편안한 맛 5 ea(1ea/4g),59900,59900,0
식품,캔/오일/조미료,62,알티보 엑스트라 버진 올리브유 1L x 2병 /올리브오일,19430,19430,2
식품,캔/오일/조미료,63,[복이네먹거리](김장)국산햇고추가루1kg/청양/안매운/태양초고춧가루,27500,27500,0
식품,캔/오일/조미료,64,스팸 스팸(25프로라이트) 340g 10캔,31850,31850,2
식품,건강,72,[튼튼닷컴]생유산균 (4개월분),27490,27490,1
식품,건강,73,[정관장]홍삼정환 168g,44370,44370,13
식품,건강,74,[데일리베스트]rTG 오메가3 엔쵸비/6개월분/캐나다/비타민D/+눈건강,48410,48410,2
식품,건강,75,[종근당건강]슈퍼비젼 멀티비타민 비타민 종합비타민 2병,23900,23900,0
식품,건강,76,[종근당]종근당 락토핏 생유산균 코어(12개월분),109480,109480,8
식품,건강,77,[튼튼닷컴]밀크씨슬 (6개월분),26100,26100,2
식품,건강,78,[정관장][정관장] 홍삼정 에브리타임밸런스 10ml 30포 1박스,60000,60000,0
식품,건강,79,[센트룸]국내정품 센트룸 포맨/프로/실버/포우먼/종합비타민,32900,32900,0
식품,다이어트,87,[업그레이드] 덴마크 유산균이야기 6병(12개월분),162030,162030,0
식품,다이어트,88,CJ 이너비 아쿠아리치 500mg X 56캡슐,25030,25030,2
식품,다이어트,89,[셀루코어]C4 헬스 부스터 프리워크아웃 외 CLA 립트 RTD 드링크,25460,25460,11
식품,다이어트,90,[BSN]BSN 신타6 아이솔레이트 4lb 1.82kg 보충제 외 프로틴,62900,62900,0
식품,다이어트,91,[홀라이프]뷰티 석류 콜라겐 젤리스틱  1+1/ 총30포,20900,20900,44
식품,다이어트,92,[슬림플래닛]잔티젠 600mg 굿밤 다이어트 1개월분 다이어트 식품,33500,33500,11
식품,다이어트,93,[힐링스토리]하와이 타히티 유기농 노니 주스 원액 추석 선물 세트,39800,39800,6
식품,다이어트,94,[순수식품]몽모랑시 타트체리 저분자 콜라겐 젤리 4박스(60포),49380,49380,2
식품,수산,10,국내산 건홍합 1kg (찐쿠폰 20%) / 찐수산대전 홍합,24660,24660,0
식품,수산,11,통통 활꽃게 3kg 9-15미 / 20% 쿠폰 적용가 39920원,49900,49900,0
식품,수산,12,(전남생협) 탱탱한 국내산 새우 1kg (30-35미)왕새우,25900,25900,3
식품,수산,13,[광천김]광천재래전장김 10봉 특가+3개이상 구매시 사은품증정,8900,8900,50
식품,수산,14,(홍게나라)  생물 일반형 3kg(7~11미) 쿠폰가 22320원,33480,33480,40
식품,수산,15,국내산 고등어 10팩 / 팩당 140-160g,16900,16900,0
식품,수산,16,[한양식품]꽃보다오징어 오리지날 260g + 260g,35440,35440,1
식품,수산,17,국내산 달인순살 간고등어 100g X 10팩,7900,7900,21
식품,김치/반찬,24,[마녀김치](국산) 마녀 맛김치10kg,37740,37740,2
식품,김치/반찬,25,가정식 생포기김치5Kg /해썹인증/발송당일버무려요,23900,23900,0
식품,김치/반찬,26,새우장 /30년전통 백용준님의 간장 깐새우장(500gx2개),19710,19710,0
식품,김치/반찬,27,(국산) 마녀 포기김치10kg / 배추김치,48660,48660,0
식품,김치/반찬,28,태백산 맑은 물로 만든 태백고원김치 7~10kg 태서식품,45000,45000,0
식품,김치/반찬,29,[프레시지]대한곱창 곱창전골(3인분) 푸짐한양+신규출시특가,20510,20510,10
식품,김치/반찬,30,[프레시지]프레시지 블랙라벨 파히타 (2인분) 쿠킹박스 캠핑음식,13900,13900,33
식품,김치/반찬,31,저염식 명품젓갈 및 반찬 60종 2만5천원이상 무료배송,9900,9900,1
식품,축산,1,소갈비살 200g(1+1+1+1)총4팩/2세트구매시다짐육증정,22900,22900,0
식품,생수/커피/음료,36,[콩스콩스]무료배송 500gx2봉1kg /원두커피 / 사은품 증정,7900,7900,50
식품,생수/커피/음료,37,[맥심]맥심 모카골드 400T,42900,42900,24
식품,생수/커피/음료,38,[맥심]모카골드 커피믹스 400T /4000원쿠폰,42900,42900,22
식품,생수/커피/음료,39,[매일유업]아몬드브리즈 오리지널 190ML 48팩 + 캠핑체어 증정,29900,29900,25
식품,생수/커피/음료,40,[매일우유]저지방1% 멸균우유 200ml 48팩 /우유/두유/매일,28900,28900,0
식품,생수/커피/음료,41,[농심]농심 백산수 2L x 12병 무료배송,10800,10800,0
식품,생수/커피/음료,42,[아몬드브리즈]아몬드브리즈 뉴트리 플러스 프로틴 190ML 24팩,15900,15900,12
식품,간편조리/간식,47,[고래사어묵]RE)고래사 어묵 NEW 프리미엄 혼합세트 14종  15팩,37200,37200,6
식품,간편조리/간식,48,뽀로로 과일맛 젤리53g X12봉,9500,9500,16
식품,간편조리/간식,49,[의성마늘햄]롯데 의성마늘 프랑크 70gx20개,16900,16900,0
식품,간편조리/간식,50,CJ 투썸플레이스 파우더 3종 골라담기,9900,9900,0
식품,간편조리/간식,51,[명장 이상정]명장명품 이상정의 토시살300gx4팩+안창살300gx4팩,39900,39900,0
식품,간편조리/간식,52,[신세계푸드]올반키친  찰핫도그10봉 크런치10봉 모짜체다10봉,27630,27630,0
식품,간편조리/간식,53,[오동통면]오동통면 8팩 맛남의광장 한정판,15500,15500,34
식품,캔/오일/조미료,65,[스팸]CJ제일제당 스팸8호 선물세트,26100,26100,0
식품,캔/오일/조미료,66,[청정원]올리브유900ml 2개,18000,18000,0
식품,캔/오일/조미료,67,[청정원](균일가)대상_청정원사과식초_500ML,1000,1000,0
식품,캔/오일/조미료,68,[동원참치]살코기 참치캔 150g 12개/사조 참치/고추/야채/마일드,23500,23500,0
식품,캔/오일/조미료,69,엑스트라버진 아보카도오일 250ml 3개,28000,28000,30
식품,캔/오일/조미료,70,씨제이_다담순두부찌개양념_140G,1290,1290,0
식품,캔/오일/조미료,71,맑은물에 김석원 낫또 45.5g x 34개,28800,28800,6
식품,캔/오일/조미료,72,[해찬들]해찬들 우리쌀로만든 태양초 골드고추장 2kg 2개,23900,23900,0
식품,건강,80,[GNM자연의품격]남극 레드 크릴오일 3박스(총 90캡슐),23900,23900,14
식품,건강,81,[종근당건강] 락토핏 생유산균 골드 (2g50포)5세트/총250포(유통기한 21년 5월),58040,58040,2
식품,건강,82,(빠른직구) 독일 DM 발포비타민 2+2+2,13300,13300,14
식품,건강,83,[종근당건강]오메가3 6개월분/영양제 건강식품 칼슘 추석선물 세트,32900,32900,0
식품,건강,84,[종근당]락토핏 생유산균 키즈 60포 1통,24900,24900,0
식품,건강,85,[내츄럴플러스]캐나다직수입 알티지 오메가3 180캡슐 6개월분,38710,38710,2
식품,건강,86,(6박스/12개월분) 덴마크 유산균 이야기 시즌3 LGG BB-12  유산균 ,177200,177200,10
식품,다이어트,95,[푸드올로지] 콜레올로지 180정 90g 세달 분,52800,52800,0
식품,다이어트,96,[일동후디스]후디스 하이뮨 프로틴 밸런스 (296g) 1캔 스푼증정,31920,31920,2
식품,다이어트,97,카카오닙스 1kg(500gx2팩) 2020년 특A급 페루정품,13800,13800,0
식품,다이어트,98,[뉴트리원](추석명절선물_ 6박스/12주분)뉴트리원 김희애 르시크릿 석류콜라겐 젤리 고농축 석류+저분자 피쉬콜라겐,103790,103790,12
